index,ra,dec,mag
4844,13.715287,-41.401043,5.96
4845,13.727802,-42.067521,5.96
4846,14.014596,-66.26891,5.96
4847,14.159734,-51.504672,5.96
4848,14.497366,0.828929,5.96
4849,15.264907,-48.073661,5.96
4850,16.744374,-53.152313,5.96
4851,18.253603,-20.387974,5.96
4852,18.254739,68.75581,5.96
4853,19.051057,-19.245686,5.96
4854,20.333386,13.548091,5.96
4855,20.490931,81.091277,5.96
4856,20.942994,44.924722,5.96
4857,21.600689,45.374591,5.96
4858,21.733602,-14.74937,5.96
4859,21.742035,14.771939,5.96
4860,21.981532,62.697986,5.96
4861,22.316872,-13.304995,5.96
4862,23.323363,-18.075376,5.96
4863,15.063245,47.653692,5.96
4864,15.38663,30.2862,5.96
4865,0.975285,66.351793,5.97
4866,1.175987,2.44567,5.97
4867,1.235453,16.133479,5.97
4868,1.390264,20.468967,5.97
4869,1.694233,30.04712,5.97
4870,2.043077,13.476716,5.97
4871,2.937158,8.381563,5.97
4872,3.177443,11.872627,5.97
4873,3.296042,39.283373,5.97
4874,3.65031,-5.62621,5.97
4875,3.886123,17.327083,5.97
4876,4.415868,19.042013,5.97
4877,4.697283,38.280182,5.97
4878,4.879754,27.897485,5.97
4879,5.1236,-12.491269,5.97
4880,5.617884,11.035005,5.97
4881,5.714976,-6.796168,5.97
4882,5.809706,-4.094648,5.97
4883,5.841674,2.0247,5.97
4884,5.941121,9.509396,5.97
4885,6.268803,-16.618006,5.97
4886,8.415891,-42.769834,5.97
4887,9.953776,57.418196,5.97
4888,10.307847,-41.66849,5.97
4889,10.697657,-79.783288,5.97
4890,13.019337,17.123147,5.97
4891,13.436504,-1.192471,5.97
4892,13.778701,25.702236,5.97
4893,13.829296,61.489313,5.97
4894,15.109222,-30.918483,5.97
4895,15.587835,53.922144,5.97
4896,16.316783,-14.872825,5.97
4897,17.306465,38.811395,5.97
4898,17.692312,6.313156,5.97
4899,17.748848,-57.54554,5.97
4900,18.175443,54.286552,5.97
4901,19.668657,-23.429086,5.97
4902,20.13384,-0.678185,5.97
4903,20.667549,43.458878,5.97
4904,21.221933,-36.423527,5.97
4905,21.314452,11.203373,5.97
4906,21.413729,80.524826,5.97
4907,21.537381,-33.944623,5.97
4908,22.076879,-26.822359,5.97
4909,22.202248,24.950641,5.97
4910,22.593437,-23.991094,5.97
4911,23.045626,-20.870712,5.97
4912,23.124642,21.134251,5.97
4913,0.104356,58.436733,5.98
4914,0.789898,6.740956,5.98
4915,1.438517,43.457739,5.98
4916,1.661338,16.405858,5.98
4917,2.692814,-14.549276,5.98
4918,3.276442,32.184018,5.98
4919,3.51026,-47.375125,5.98
4920,3.560855,54.974857,5.98
4921,4.726318,-8.794317,5.98
4922,4.914086,0.467167,5.98
4923,5.323246,-27.368884,5.98
4924,5.655087,29.215213,5.98
4925,6.028627,48.959445,5.98
4926,7.430889,-5.774961,5.98
4927,7.461927,-22.859199,5.98
4928,7.983835,-45.215844,5.98
4929,8.496011,-46.331693,5.98
4930,8.869453,42.002735,5.98
4931,9.253963,34.633516,5.98
4932,10.177142,-41.715247,5.98
4933,10.546615,-58.666745,5.98
4934,10.801503,-59.919163,5.98
4935,11.724219,-37.190155,5.98
4936,13.123418,-59.86051,5.98
4937,13.712063,34.989021,5.98
4938,14.022341,8.894906,5.98
4939,15.168702,-38.792511,5.98
4940,15.235011,31.787845,5.98
4941,15.803696,13.789078,5.98
4942,17.00749,-48.647759,5.98
4943,17.105608,-37.22759,5.98
4944,17.13746,-17.609052,5.98
4945,17.255635,-14.58414,5.98
4946,17.460431,-29.724567,5.98
4947,17.482247,-36.77828,5.98
4948,18.080662,-35.901442,5.98
4949,18.195866,33.447057,5.98
4950,19.000987,-66.653618,5.98
4951,19.519709,-68.43392,5.98
4952,19.61457,11.273206,5.98
4953,19.684869,13.815682,5.98
4954,21.001106,7.516197,5.98
4955,21.700301,35.5102,5.98
4956,22.176041,-4.266855,5.98
4957,22.680247,-57.422322,5.98
4958,23.306479,41.773676,5.98
4959,23.655878,74.002628,5.98
4960,0.138204,-8.824112,5.99
4961,0.454085,-25.54717,5.99
4962,0.711609,-60.262807,5.99
4963,0.970615,33.950885,5.99
4964,1.06733,52.502161,5.99
4965,2.301275,57.516321,5.99
4966,2.38123,-73.645792,5.99
4967,2.701834,-38.383686,5.99
4968,3.921147,-12.099105,5.99
4969,4.771341,18.734693,5.99
4970,4.779021,40.31259,5.99
4971,5.271708,34.312317,5.99
4972,5.388475,-8.415595,5.99
4973,5.513514,41.461994,5.99
4974,5.658653,-3.564704,5.99
4975,5.912232,0.968615,5.99
4976,6.254923,-18.477163,5.99
4977,6.258243,-4.914719,5.99
4978,6.663255,12.982768,5.99
4979,7.22334,-22.674241,5.99
4980,7.367633,0.177121,5.99
4981,7.666109,-37.579422,5.99
4982,8.02508,16.455309,5.99
4983,9.401526,-61.648902,5.99
4984,9.696648,-55.213762,5.99
4985,10.895031,-70.720337,5.99
4986,10.992438,36.0931,5.99
4987,11.321297,-64.582491,5.99
4988,12.719221,-56.176224,5.99
4989,12.865815,-39.680431,5.99
4990,13.009985,-3.368488,5.99
4991,14.396834,-53.176233,5.99
4992,14.519678,-38.869708,5.99
4993,15.377014,62.047076,5.99
4994,16.71838,77.513973,5.99
4995,16.750053,-28.509657,5.99
4996,16.888213,47.416725,5.99
4997,16.923523,-63.269659,5.99
4998,17.26152,23.742761,5.99
4999,17.523134,-56.920964,5.99
5000,17.977514,-28.759089,5.99
5001,18.281417,-3.007401,5.99
5002,18.376477,12.02968,5.99
5003,18.828043,-5.912863,5.99
5004,18.914588,33.968576,5.99
5005,19.696945,50.52506,5.99
5006,20.054555,18.500993,5.99
5007,20.65138,15.838199,5.99
5008,20.700731,-76.180592,5.99
5009,20.857152,-5.626633,5.99
5010,20.912304,75.92557,5.99
5011,21.382293,-9.31933,5.99
5012,22.710245,-47.210813,5.99
5013,22.855817,-29.536309,5.99
5014,23.461218,25.167281,5.99
5015,23.639926,-76.869552,5.99
5016,23.665289,9.677294,5.99
